property_id,property_name,market,asset_type,status,month,month_date,year,quarter,noi_monthly,occupancy,revenue,opex,debt_service_monthly,market,asset_type,status,property_name
PROP-013,Denver Multifamily 13,Denver,Multifamily,Development,2023-01,2023-01-01,2023,Q1,286878.0,0.895,497150.0,191051.0,188476.0,Denver,Multifamily,Development,Denver Multifamily 13
PROP-013,Denver Multifamily 13,Denver,Multifamily,Development,2023-02,2023-02-01,2023,Q1,292796.0,0.895,491929.0,186181.0,188476.0,Denver,Multifamily,Development,Denver Multifamily 13
PROP-013,Denver Multifamily 13,Denver,Multifamily,Development,2023-03,2023-03-01,2023,Q1,307683.0,0.917,496263.0,188590.0,188476.0,Denver,Multifamily,Development,Denver Multifamily 13
PROP-013,Denver Multifamily 13,Denver,Multifamily,Development,2023-04,2023-04-01,2023,Q2,319274.0,0.929,495153.0,186874.0,188476.0,Denver,Multifamily,Development,Denver Multifamily 13
PROP-013,Denver Multifamily 13,Denver,Multifamily,Development,2023-05,2023-05-01,2023,Q2,328715.0,0.939,495833.0,186520.0,188476.0,Denver,Multifamily,Development,Denver Multifamily 13
PROP-013,Denver Multifamily 13,Denver,Multifamily,Development,2023-06,2023-06-01,2023,Q2,341123.0,0.966,509443.0,195993.0,188476.0,Denver,Multifamily,Development,Denver Multifamily 13
PROP-013,Denver Multifamily 13,Denver,Multifamily,Development,2023-07,2023-07-01,2023,Q3,339597.0,0.961,512248.0,197248.0,188476.0,Denver,Multifamily,Development,Denver Multifamily 13
PROP-013,Denver Multifamily 13,Denver,Multifamily,Development,2023-08,2023-08-01,2023,Q3,332040.0,0.948,514951.0,198425.0,188476.0,Denver,Multifamily,Development,Denver Multifamily 13
PROP-013,Denver Multifamily 13,Denver,Multifamily,Development,2023-09,2023-09-01,2023,Q3,314349.0,0.911,507014.0,191481.0,188476.0,Denver,Multifamily,Development,Denver Multifamily 13
PROP-013,Denver Multifamily 13,Denver,Multifamily,Development,2023-10,2023-10-01,2023,Q4,308410.0,0.909,518162.0,199090.0,188476.0,Denver,Multifamily,Development,Denver Multifamily 13
PROP-013,Denver Multifamily 13,Denver,Multifamily,Development,2023-11,2023-11-01,2023,Q4,299766.0,0.893,519485.0,199206.0,188476.0,Denver,Multifamily,Development,Denver Multifamily 13
PROP-013,Denver Multifamily 13,Denver,Multifamily,Development,2023-12,2023-12-01,2023,Q4,294677.0,0.879,516614.0,196127.0,188476.0,Denver,Multifamily,Development,Denver Multifamily 13
PROP-013,Denver Multifamily 13,Denver,Multifamily,Development,2024-01,2024-01-01,2024,Q1,295913.0,0.874,512807.0,192384.0,188476.0,Denver,Multifamily,Development,Denver Multifamily 13
PROP-013,Denver Multifamily 13,Denver,Multifamily,Development,2024-02,2024-02-01,2024,Q1,312909.0,0.906,525721.0,201297.0,188476.0,Denver,Multifamily,Development,Denver Multifamily 13
PROP-013,Denver Multifamily 13,Denver,Multifamily,Development,2024-03,2024-03-01,2024,Q1,322244.0,0.909,519748.0,195878.0,188476.0,Denver,Multifamily,Development,Denver Multifamily 13
PROP-013,Denver Multifamily 13,Denver,Multifamily,Development,2024-04,2024-04-01,2024,Q2,341206.0,0.94,529166.0,202147.0,188476.0,Denver,Multifamily,Development,Denver Multifamily 13
PROP-013,Denver Multifamily 13,Denver,Multifamily,Development,2024-05,2024-05-01,2024,Q2,352338.0,0.954,531466.0,203014.0,188476.0,Denver,Multifamily,Development,Denver Multifamily 13
PROP-013,Denver Multifamily 13,Denver,Multifamily,Development,2024-06,2024-06-01,2024,Q2,354476.0,0.951,529385.0,200547.0,188476.0,Denver,Multifamily,Development,Denver Multifamily 13
PROP-013,Denver Multifamily 13,Denver,Multifamily,Development,2024-07,2024-07-01,2024,Q3,357246.0,0.959,538870.0,206895.0,188476.0,Denver,Multifamily,Development,Denver Multifamily 13
PROP-013,Denver Multifamily 13,Denver,Multifamily,Development,2024-08,2024-08-01,2024,Q3,345985.0,0.937,536578.0,204250.0,188476.0,Denver,Multifamily,Development,Denver Multifamily 13
PROP-013,Denver Multifamily 13,Denver,Multifamily,Development,2024-09,2024-09-01,2024,Q3,329445.0,0.906,531363.0,199436.0,188476.0,Denver,Multifamily,Development,Denver Multifamily 13
PROP-013,Denver Multifamily 13,Denver,Multifamily,Development,2024-10,2024-10-01,2024,Q4,320566.0,0.896,538585.0,204015.0,188476.0,Denver,Multifamily,Development,Denver Multifamily 13
PROP-013,Denver Multifamily 13,Denver,Multifamily,Development,2024-11,2024-11-01,2024,Q4,310900.0,0.879,538779.0,203289.0,188476.0,Denver,Multifamily,Development,Denver Multifamily 13
PROP-013,Denver Multifamily 13,Denver,Multifamily,Development,2024-12,2024-12-01,2024,Q4,307319.0,0.87,538778.0,202424.0,188476.0,Denver,Multifamily,Development,Denver Multifamily 13
PROP-014,Denver Office 14,Denver,Office,Stabilized,2022-01,2022-01-01,2022,Q1,46903.0,0.924,81282.0,30765.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2022-02,2022-02-01,2022,Q1,49178.0,0.949,82624.0,31632.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2022-03,2022-03-01,2022,Q1,50735.0,0.954,81831.0,30874.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2022-04,2022-04-01,2022,Q2,53216.0,0.977,82532.0,31250.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2022-05,2022-05-01,2022,Q2,55411.0,0.99,83581.0,31893.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2022-06,2022-06-01,2022,Q2,55792.0,0.99,83321.0,31540.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2022-07,2022-07-01,2022,Q3,56015.0,0.99,84492.0,32275.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2022-08,2022-08-01,2022,Q3,54413.0,0.979,84387.0,32040.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2022-09,2022-09-01,2022,Q3,52806.0,0.964,85172.0,32481.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2022-10,2022-10-01,2022,Q4,51431.0,0.954,86409.0,33272.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2022-11,2022-11-01,2022,Q4,49188.0,0.923,85241.0,32224.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2022-12,2022-12-01,2022,Q4,49269.0,0.926,86376.0,32931.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2023-01,2023-01-01,2023,Q1,50135.0,0.932,86883.0,33162.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2023-02,2023-02-01,2023,Q1,51937.0,0.946,87260.0,33293.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2023-03,2023-03-01,2023,Q1,54078.0,0.96,87222.0,33109.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2023-04,2023-04-01,2023,Q2,56905.0,0.986,88253.0,33738.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2023-05,2023-05-01,2023,Q2,58689.0,0.99,88526.0,33790.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2023-06,2023-06-01,2023,Q2,58604.0,0.988,87521.0,32876.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2023-07,2023-07-01,2023,Q3,58164.0,0.981,87734.0,32884.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2023-08,2023-08-01,2023,Q3,56817.0,0.967,88115.0,33019.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2023-09,2023-09-01,2023,Q3,56481.0,0.975,91099.0,35133.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2023-10,2023-10-01,2023,Q4,53052.0,0.931,89133.0,33480.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2023-11,2023-11-01,2023,Q4,51853.0,0.92,89859.0,33875.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2023-12,2023-12-01,2023,Q4,51958.0,0.924,91090.0,34653.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2024-01,2024-01-01,2024,Q1,52563.0,0.925,91090.0,34499.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2024-02,2024-02-01,2024,Q1,54430.0,0.938,91448.0,34616.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2024-03,2024-03-01,2024,Q1,57942.0,0.974,93455.0,35992.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2024-04,2024-04-01,2024,Q2,60073.0,0.986,93166.0,35612.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2024-05,2024-05-01,2024,Q2,61748.0,0.99,93140.0,35436.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2024-06,2024-06-01,2024,Q2,62728.0,0.99,93681.0,35692.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2024-07,2024-07-01,2024,Q3,62637.0,0.99,94482.0,36147.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2024-08,2024-08-01,2024,Q3,61476.0,0.99,95342.0,36649.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2024-09,2024-09-01,2024,Q3,58962.0,0.965,95100.0,36306.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2024-10,2024-10-01,2024,Q4,57151.0,0.951,96019.0,36852.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2024-11,2024-11-01,2024,Q4,55285.0,0.931,95807.0,36533.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-014,Denver Office 14,Denver,Office,Stabilized,2024-12,2024-12-01,2024,Q4,55412.0,0.935,97147.0,37402.0,50123.0,Denver,Office,Stabilized,Denver Office 14
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2022-01,2022-01-01,2022,Q1,99376.0,0.907,172215.0,65009.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2022-02,2022-02-01,2022,Q1,104292.0,0.932,175222.0,66964.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2022-03,2022-03-01,2022,Q1,107637.0,0.938,173609.0,65412.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2022-04,2022-04-01,2022,Q2,113271.0,0.963,175669.0,66643.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2022-05,2022-05-01,2022,Q2,116301.0,0.971,175428.0,66135.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2022-06,2022-06-01,2022,Q2,118494.0,0.98,176962.0,66969.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2022-07,2022-07-01,2022,Q3,120086.0,0.99,181137.0,69825.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2022-08,2022-08-01,2022,Q3,115235.0,0.961,178714.0,67641.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2022-09,2022-09-01,2022,Q3,113130.0,0.957,182467.0,70173.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2022-10,2022-10-01,2022,Q4,108296.0,0.931,181949.0,69441.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2022-11,2022-11-01,2022,Q4,103654.0,0.901,179628.0,67359.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2022-12,2022-12-01,2022,Q4,103622.0,0.902,181665.0,68569.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2023-01,2023-01-01,2023,Q1,107528.0,0.926,186343.0,71805.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2023-02,2023-02-01,2023,Q1,111371.0,0.94,187116.0,72062.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2023-03,2023-03-01,2023,Q1,116126.0,0.955,187300.0,71866.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2023-04,2023-04-01,2023,Q2,118694.0,0.953,184079.0,69093.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2023-05,2023-05-01,2023,Q2,123052.0,0.97,185612.0,69923.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2023-06,2023-06-01,2023,Q2,126476.0,0.988,188883.0,72076.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2023-07,2023-07-01,2023,Q3,127044.0,0.99,191633.0,73850.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2023-08,2023-08-01,2023,Q3,120752.0,0.952,187270.0,70203.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2023-09,2023-09-01,2023,Q3,117641.0,0.941,189744.0,71743.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2023-10,2023-10-01,2023,Q4,115690.0,0.941,194372.0,74945.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2023-11,2023-11-01,2023,Q4,111997.0,0.921,194087.0,74388.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2023-12,2023-12-01,2023,Q4,109281.0,0.9,191587.0,72159.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2024-01,2024-01-01,2024,Q1,113150.0,0.922,196085.0,75250.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2024-02,2024-02-01,2024,Q1,116271.0,0.929,195347.0,74353.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2024-03,2024-03-01,2024,Q1,121771.0,0.948,196405.0,74827.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2024-04,2024-04-01,2024,Q2,128065.0,0.974,198612.0,76181.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2024-05,2024-05-01,2024,Q2,129971.0,0.971,196048.0,73902.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2024-06,2024-06-01,2024,Q2,134008.0,0.99,200131.0,76676.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2024-07,2024-07-01,2024,Q3,133314.0,0.987,201091.0,77076.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2024-08,2024-08-01,2024,Q3,129481.0,0.968,200808.0,76527.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2024-09,2024-09-01,2024,Q3,123848.0,0.94,199754.0,75399.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2024-10,2024-10-01,2024,Q4,121955.0,0.941,204897.0,78991.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2024-11,2024-11-01,2024,Q4,118755.0,0.927,205798.0,79347.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-015,Dallas Multifamily 15,Dallas-Fort Worth,Multifamily,Stabilized,2024-12,2024-12-01,2024,Q4,116330.0,0.909,203944.0,77592.0,66536.0,Dallas-Fort Worth,Multifamily,Stabilized,Dallas Multifamily 15
PROP-016,Denver Retail 16,Denver,Retail,Value-Add,2022-01,2022-01-01,2022,Q1,189795.0,0.893,328909.0,126105.0,153643.0,Denver,Retail,Value-Add,Denver Retail 16
PROP-016,Denver Retail 16,Denver,Retail,Value-Add,2022-02,2022-02-01,2022,Q1,192717.0,0.888,323786.0,121599.0,153643.0,Denver,Retail,Value-Add,Denver Retail 16
PROP-016,Denver Retail 16,Denver,Retail,Value-Add,2022-03,2022-03-01,2022,Q1,206379.0,0.927,332869.0,127881.0,153643.0,Denver,Retail,Value-Add,Denver Retail 16
PROP-016,Denver Retail 16,Denver,Retail,Value-Add,2022-04,2022-04-01,2022,Q2,210995.0,0.925,327225.0,122972.0,153643.0,Denver,Retail,Value-Add,Denver Retail 16
PROP-016,Denver Retail 16,Denver,Retail,Value-Add,2022-05,2022-05-01,2022,Q2,219501.0,0.945,331096.0,125281.0,153643.0,Denver,Retail,Value-Add,Denver Retail 16
PROP-016,Denver Retail 16,Denver,Retail,Value-Add,2022-06,2022-06-01,2022,Q2,225676.0,0.962,337031.0,129180.0,153643.0,Denver,Retail,Value-Add,Denver Retail 16
PROP-016,Denver Retail 16,Denver,Retail,Value-Add,2022-07,2022-07-01,2022,Q3,223193.0,0.951,336665.0,128274.0,153643.0,Denver,Retail,Value-Add,Denver Retail 16
PROP-016,Denver Retail 16,Denver,Retail,Value-Add,2022-08,2022-08-01,2022,Q3,214395.0,0.922,332498.0,124514.0,153643.0,Denver,Retail,Value-Add,Denver Retail 16
PROP-016,Denver Retail 16,Denver,Retail,Value-Add,2022-09,2022-09-01,2022,Q3,208719.0,0.911,336643.0,127024.0,153643.0,Denver,Retail,Value-Add,Denver Retail 16
PROP-016,Denver Retail 16,Denver,Retail,Value-Add,2022-10,2022-10-01,2022,Q4,200490.0,0.889,336845.0,126568.0,153643.0,Denver,Retail,Value-Add,Denver Retail 16
PROP-016,Denver Retail 16,Denver,Retail,Value-Add,2022-11,2022-11-01,2022,Q4,197048.0,0.883,341478.0,129454.0,153643.0,Denver,Retail,Value-Add,Denver Retail 16
PROP-016,Denver Retail 16,Denver,Retail,Value-Add,2022-12,2022-12-01,2022,Q4,193898.0,0.87,339933.0,127677.0,153643.0,Denver,Retail,Value-Add,Denver Retail 16
PROP-016,Denver Retail 16,Denver,Retail,Value-Add,2023-01,2023-01-01,2023,Q1,196787.0,0.874,341025.0,127893.0,153643.0,Denver,Retail,Value-Add,Denver Retail 16
PROP-016,Denver Retail 16,Denver,Retail,Value-Add,2023-02,2023-02-01,2023,Q1,206320.0,0.897,346640.0,131519.0,153643.0,Denver,Retail,Value-Add,Denver Retail 16
PROP-016,Denver Retail 16,Denver,Retail,Value-Add,2023-03,2023-03-01,2023,Q1,215367.0,0.913,347365.0,131452.0,153643.0,Denver,Retail,Value-Add,Denver Retail 16
PROP-016,Denver Retail 16,Denver,Retail,Value-Add,2023-04,2023-04-01,2023,Q2,226598.0,0.938,351424.0,133916.0,153643.0,Denver,Retail,Value-Add,Denver Retail 16
PROP-016,Denver Retail 16,Denver,Retail,Value-Add,2023-05,2023-05-01,2023,Q2,233070.0,0.947,351562.0,133401.0,153643.0,Denver,Retail,Value-Add,Denver Retail 16
